,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
26,0.9251445003562,212.151340007782,2.20469178222743E+037,20,132,300,0.05,0.3,0.5,0.01,1,5000,200
27,0.919063673529277,250.321989536285,1.74582818616012E+038,20,149,300,0.05,0.3,0.5,0.001,1,5000,200
28,0.625665407487036,220.477038383484,1.98534604149556E+038,20,149,300,0.05,0.3,0.5,0.0025,1,5000,200
29,0.909729152685346,231.247418165207,1.05805108762414E+038,20,149,300,0.05,0.3,0.5,0.01,1,5000,200
30,0.844383451781733,274.974351167679,7.59041606424163E+037,20,168,300,0.05,0.3,0.5,0.001,1,5000,200
31,0.536730870910361,262.843086242676,1.04339178726789E+038,20,168,300,0.05,0.3,0.5,0.0025,1,5000,200
32,0.89334915750415,285.654550552368,2.29175415982628E+038,20,168,300,0.05,0.3,0.5,0.01,1,5000,200
33,0.838108621206842,298.190722942352,1.2913105564161E+038,20,190,300,0.05,0.3,0.5,0.001,1,5000,200
34,0.555762818816509,305.195230484009,5.82966370111485E+037,20,190,300,0.05,0.3,0.5,0.0025,1,5000,200
35,0.879977426920715,306.296145439148,1.32199887726374E+038,20,190,300,0.05,0.3,0.5,0.01,1,5000,200
36,0.843974448442605,338.517488241196,1.19455153584989E+037,20,214,300,0.05,0.3,0.5,0.001,1,5000,200
37,1.34955401906285,5.25138568878174,3.22502855456909E+038,20,1,300,0.05,0.3,0.5,0.001,1,5000,200
38,1.34955401906281,4.30288124084473,1.25833892653279E+037,20,1,300,0.05,0.3,0.5,0.0025,1,5000,200
39,1.34955401906283,4.2341320514679,2.93843201187974E+037,20,1,300,0.05,0.3,0.5,0.01,1,5000,200
40,5.47795489980974,11.2801446914673,2.99529822682369E+038,20,2,300,0.05,0.3,0.5,0.001,1,5000,200
41,2.04903022411547,8.91074299812317,2.05433008225351E+038,20,2,300,0.05,0.3,0.5,0.0025,1,5000,200
42,1.72044432123419,7.41367769241333,1.1823292769782E+038,20,2,300,0.05,0.3,0.5,0.01,1,5000,200
43,3.87575955165768,17.0402979850769,2.20751916971787E+038,20,3,300,0.05,0.3,0.5,0.001,1,5000,200
44,2.33108549870643,15.4341018199921,3.27089434078475E+038,20,3,300,0.05,0.3,0.5,0.0025,1,5000,200
45,1.66449852436069,7.75056791305542,3.08823310331844E+038,20,3,300,0.05,0.3,0.5,0.01,1,5000,200
46,2.98656983128052,22.5276672840118,2.98911673839831E+038,20,4,300,0.05,0.3,0.5,0.001,1,5000,200
47,3.81204705854737,16.6887857913971,1.52104076032017E+038,20,4,300,0.05,0.3,0.5,0.0025,1,5000,200
48,1.97668302834131,10.6030492782593,2.35482440086342E+038,20,4,300,0.05,0.3,0.5,0.01,1,5000,200
49,3.04250519077559,26.361175775528,2.60307058564737E+038,20,5,300,0.05,0.3,0.5,0.001,1,5000,200
50,1.85983611040412,17.053731918335,1.8632172394727E+038,20,5,300,0.05,0.3,0.5,0.0025,1,5000,200
51,1.54973819628591,12.1134088039398,3.41251040019029E+037,20,5,300,0.05,0.3,0.5,0.01,1,5000,200
52,2.57148273405263,28.5038504600525,1.33198520546279E+038,20,7,300,0.05,0.3,0.5,0.001,1,5000,200
53,1.71594222082798,23.9709997177124,3.20830697042949E+038,20,7,300,0.05,0.3,0.5,0.0025,1,5000,200
54,1.2194336633202,28.9049217700958,1.06553796510526E+038,20,7,300,0.05,0.3,0.5,0.01,1,5000,200
55,2.01958538016969,60.2401804924011,8.02384866747947E+037,20,8,300,0.05,0.3,0.5,0.001,1,5000,200
56,1.6248534498908,22.1424412727356,1.50713128341144E+038,20,8,300,0.05,0.3,0.5,0.0025,1,5000,200
57,1.30404785685546,16.2439074516296,1.129619214935E+038,20,8,300,0.05,0.3,0.5,0.01,1,5000,200
58,1.96409933138352,35.0754618644714,1.40089865026278E+038,20,10,300,0.05,0.3,0.5,0.001,1,5000,200
59,1.62804473504752,30.8628454208374,2.62337023074224E+038,20,10,300,0.05,0.3,0.5,0.0025,1,5000,200
60,1.35471873705748,19.2540762424469,3.08480713240503E+038,20,10,300,0.05,0.3,0.5,0.01,1,5000,200
61,2.00356155589251,41.999792098999,3.20954207770896E+038,20,12,300,0.05,0.3,0.5,0.001,1,5000,200
62,1.39263259053372,30.6760156154633,1.88824594620565E+037,20,12,300,0.05,0.3,0.5,0.0025,1,5000,200
63,1.4071982428409,23.6478228569031,7.42999864134686E+037,20,12,300,0.05,0.3,0.5,0.01,1,5000,200
64,1.8516670983754,49.5547132492065,2.64764661330875E+038,20,15,300,0.05,0.3,0.5,0.001,1,5000,200
65,1.86033317610157,33.3881719112396,1.57502021070188E+038,20,15,300,0.05,0.3,0.5,0.0025,1,5000,200
66,1.18401747403122,28.1407690048218,7.53872231284314E+037,20,15,300,0.05,0.3,0.5,0.01,1,5000,200
67,1.7529364050492,52.8570830821991,1.72370087236982E+038,20,19,300,0.05,0.3,0.5,0.001,1,5000,200
68,1.234706461255,41.0883176326752,1.15216705544319E+037,20,19,300,0.05,0.3,0.5,0.0025,1,5000,200
69,1.0829177364825,34.6094837188721,1.28575921085558E+038,20,19,300,0.05,0.3,0.5,0.01,1,5000,200
70,1.73003742133479,62.1901814937592,2.51101043899363E+038,20,23,300,0.05,0.3,0.5,0.001,1,5000,200
71,1.309451162596,49.6987287998199,1.86836122167094E+038,20,23,300,0.05,0.3,0.5,0.0025,1,5000,200
72,1.08203921614466,41.801552772522,3.02943084256275E+038,20,23,300,0.05,0.3,0.5,0.01,1,5000,200
73,1.6734381426291,72.9185955524445,1.83366556020293E+038,20,28,300,0.05,0.3,0.5,0.001,1,5000,200
74,1.16493338055409,55.5586352348328,2.12601227127034E+038,20,28,300,0.05,0.3,0.5,0.0025,1,5000,200
75,1.06425860242174,51.0815815925598,3.20330491207372E+038,20,28,300,0.05,0.3,0.5,0.01,1,5000,200
76,1.55057955266058,81.2253479957581,1.93804958247418E+038,20,34,300,0.05,0.3,0.5,0.001,1,5000,200
77,1.15706407634303,61.2518382072449,1.71491069132799E+038,20,34,300,0.05,0.3,0.5,0.0025,1,5000,200
78,1.02418380668896,61.1621460914612,1.98249405558449E+038,20,34,300,0.05,0.3,0.5,0.01,1,5000,200
79,1.45546204171931,85.042797088623,3.17082102048201E+038,20,41,300,0.05,0.3,0.5,0.001,1,5000,200
80,1.00922844276129,74.2927565574646,2.09927841485559E+038,20,41,300,0.05,0.3,0.5,0.0025,1,5000,200
81,1.00907597283459,76.1786766052246,1.44031289059159E+038,20,41,300,0.05,0.3,0.5,0.01,1,5000,200
82,1.34955401906284,4.09681010246277,3.03000816599959E+038,20,1,300,0.05,0.3,0.5,0.001,1,5000,200
83,1.34955401906284,3.97428560256958,2.62191373189855E+038,20,1,300,0.05,0.3,0.5,0.0025,1,5000,200
84,1.34955401906284,3.91420865058899,1.3853706899702E+038,20,1,300,0.05,0.3,0.5,0.01,1,5000,200
85,4.12381964153394,11.5360386371613,1.57901906760925E+038,20,2,300,0.05,0.3,0.5,0.001,1,5000,200
86,3.17594393682971,9.50449466705322,7.07521790964394E+037,20,2,300,0.05,0.3,0.5,0.0025,1,5000,200
87,2.94291599843361,7.40842771530151,1.50051309357398E+038,20,2,300,0.05,0.3,0.5,0.01,1,5000,200
88,4.41499207409046,16.1160509586334,1.53933118470168E+038,20,3,300,0.05,0.3,0.5,0.001,1,5000,200
89,2.14495482825503,11.0956153869629,2.59814096855301E+038,20,3,300,0.05,0.3,0.5,0.0025,1,5000,200
90,1.55544998585592,10.0015697479248,9.20013717789814E+037,20,3,300,0.05,0.3,0.5,0.01,1,5000,200
91,2.60356787374284,19.7540242671966,2.38914490353937E+037,20,4,300,0.05,0.3,0.5,0.001,1,5000,200
92,2.17082117159759,16.6959941387177,3.12519966793163E+038,20,4,300,0.05,0.3,0.5,0.0025,1,5000,200
93,1.55235026189152,10.2149918079376,2.44373781200145E+038,20,4,300,0.05,0.3,0.5,0.01,1,5000,200
94,3.27147893337751,24.0871474742889,7.20872124124822E+037,20,5,300,0.05,0.3,0.5,0.001,1,5000,200
95,1.94185355607012,15.1668915748596,1.23962641079673E+038,20,5,300,0.05,0.3,0.5,0.0025,1,5000,200
96,1.55492308138356,10.9133982658386,1.06851903618774E+038,20,5,300,0.05,0.3,0.5,0.01,1,5000,200
97,2.17031937662519,26.0017471313477,3.37372653422971E+037,20,7,300,0.05,0.3,0.5,0.001,1,5000,200
98,2.16314149155926,19.4951033592224,1.11859531578922E+038,20,7,300,0.05,0.3,0.5,0.0025,1,5000,200
99,1.3782321679924,13.2173187732697,3.02609682496704E+038,20,7,300,0.05,0.3,0.5,0.01,1,5000,200
100,2.20755400980342,26.8942716121674,1.49311888906039E+038,20,8,300,0.05,0.3,0.5,0.001,1,5000,200
101,1.54070539986989,20.6504547595978,1.28706606021384E+038,20,8,300,0.05,0.3,0.5,0.0025,1,5000,200
102,1.47006711619691,15.4438018798828,1.82180054659532E+037,20,8,300,0.05,0.3,0.5,0.01,1,5000,200
103,2.12729879126275,28.4738891124725,3.15383583036355E+038,20,10,300,0.05,0.3,0.5,0.001,1,5000,200
104,1.67205017890454,34.5821771621704,2.95434178945761E+038,20,10,300,0.05,0.3,0.5,0.0025,1,5000,200
105,1.37189092163849,25.5180516242981,1.62391380598385E+038,20,10,300,0.05,0.3,0.5,0.01,1,5000,200
106,1.96048183849959,44.9313507080078,6.9840200623281E+037,20,12,300,0.05,0.3,0.5,0.001,1,5000,200
107,1.33077016959106,36.0721220970154,1.90281367906979E+038,20,12,300,0.05,0.3,0.5,0.0025,1,5000,200
108,1.36489479273967,42.2029922008514,9.70846319158541E+037,20,12,300,0.05,0.3,0.5,0.01,1,5000,200
109,1.95508768732837,43.3228516578674,1.91463245843363E+038,20,15,300,0.05,0.3,0.5,0.001,1,5000,200
110,1.53218043908619,32.685154914856,5.71858405509987E+036,20,15,300,0.05,0.3,0.5,0.0025,1,5000,200
111,1.21032132623675,26.5528221130371,8.73754202513715E+037,20,15,300,0.05,0.3,0.5,0.01,1,5000,200
112,1.86460448811066,48.8942143917084,2.44607358776611E+038,20,19,300,0.05,0.3,0.5,0.001,1,5000,200
113,1.4298574333487,39.2659602165222,3.08946146935871E+038,20,19,300,0.05,0.3,0.5,0.0025,1,5000,200
114,1.22477699112701,32.9125072956085,1.90388584948718E+038,20,19,300,0.05,0.3,0.5,0.01,1,5000,200
115,1.69832892775117,56.4324193000794,2.63237863138601E+038,20,23,300,0.05,0.3,0.5,0.001,1,5000,200
116,1.11383910209,39.9723179340363,2.62469887549302E+038,20,23,300,0.05,0.3,0.5,0.0025,1,5000,200
117,1.27254011723043,39.1582396030426,3.04262435087658E+038,20,23,300,0.05,0.3,0.5,0.01,1,5000,200
118,1.52463298670886,61.3069930076599,1.90599637233909E+038,20,28,300,0.05,0.3,0.5,0.001,1,5000,200
119,1.23360879724303,48.8909993171692,2.7488767509311E+038,20,28,300,0.05,0.3,0.5,0.0025,1,5000,200
120,1.03871086292533,47.2568345069885,1.25600556355416E+037,20,28,300,0.05,0.3,0.5,0.01,1,5000,200
121,1.49224734345498,69.577668428421,2.93548301437898E+038,20,34,300,0.05,0.3,0.5,0.001,1,5000,200
122,1.25393134973111,91.7669868469238,2.68173262700711E+037,20,34,300,0.05,0.3,0.5,0.0025,1,5000,200
123,1.14836618497263,57.0727882385254,1.08647502954739E+038,20,34,300,0.05,0.3,0.5,0.01,1,5000,200
124,1.38798567832093,84.0397138595581,6.19785569512328E+037,20,41,300,0.05,0.3,0.5,0.001,1,5000,200
125,0.980790547889099,72.2770838737488,1.13342013825904E+038,20,41,300,0.05,0.3,0.5,0.0025,1,5000,200
126,1.06040007479672,133.236047744751,8.2939159764182E+037,20,41,300,0.05,0.3,0.5,0.01,1,5000,200
127,0.782559051437653,302.592343091965,2.58965899075548E+038,20,178,300,0.05,0.3,0.5,0.001,1,5000,200
128,0.616499829598638,282.972850799561,1.25839268047515E+038,20,178,300,0.05,0.3,0.5,0.0025,1,5000,200
129,0.887238687721625,277.07660484314,1.50780410667592E+038,20,178,300,0.05,0.3,0.5,0.01,1,5000,200
130,0.800664276689649,353.597775936127,2.35129035495747E+038,20,219,300,0.05,0.3,0.5,0.001,1,5000,200
131,0.483070375073669,337.823245048523,1.56336816713844E+038,20,219,300,0.05,0.3,0.5,0.0025,1,5000,200
132,0.878433762538584,352.384885072708,2.27804605013862E+038,20,219,300,0.05,0.3,0.5,0.01,1,5000,200
133,0.813108968151257,457.013045787811,3.37360191124151E+038,20,270,300,0.05,0.3,0.5,0.001,1,5000,200
134,0.517490948958418,433.694288253784,1.26683568784554E+038,20,270,300,0.05,0.3,0.5,0.0025,1,5000,200
135,0.890361277975478,423.711777448654,1.33563960537014E+038,20,270,300,0.05,0.3,0.5,0.01,1,5000,200
136,0.698476623310688,513.210940122604,2.74465311592315E+038,20,331,300,0.05,0.3,0.5,0.001,1,5000,200
137,0.477178290468126,513.684593439102,2.12880856940629E+038,20,331,300,0.05,0.3,0.5,0.0025,1,5000,200
138,0.878593519924965,505.973520040512,5.26362220270883E+037,20,331,300,0.05,0.3,0.5,0.01,1,5000,200
139,0.611635574447819,648.312760353088,2.10464503550724E+038,20,407,300,0.05,0.3,0.5,0.001,1,5000,200
140,0.379606612329512,629.76247549057,1.33788349792922E+038,20,407,300,0.05,0.3,0.5,0.0025,1,5000,200
141,0.872132396753698,639.780145168304,1.9492080256654E+038,20,407,300,0.05,0.3,0.5,0.01,1,5000,200
142,1.21859689445742,93.2233190536499,5.2819515886994E+037,20,50,300,0.05,0.3,0.5,0.001,1,5000,200
143,0.903800111677174,83.3105959892273,1.61686738231621E+038,20,50,300,0.05,0.3,0.5,0.0025,1,5000,200
144,0.936690842314261,79.0544295310974,6.27417149913122E+037,20,50,300,0.05,0.3,0.5,0.01,1,5000,200
145,1.27922609656938,98.4968934059143,2.29142749382643E+038,20,56,300,0.05,0.3,0.5,0.001,1,5000,200
146,0.971493091799492,88.7972660064697,3.0287023253357E+038,20,56,300,0.05,0.3,0.5,0.0025,1,5000,200
147,0.976680971046597,86.9077186584473,5.95393472272981E+037,20,56,300,0.05,0.3,0.5,0.01,1,5000,200
148,1.15714799505715,108.956152200699,9.58141014654227E+037,20,63,300,0.05,0.3,0.5,0.001,1,5000,200
149,0.805312467096397,97.7733972072601,2.96176817516292E+037,20,63,300,0.05,0.3,0.5,0.0025,1,5000,200
150,0.959846807221371,96.2683308124542,2.36546089819664E+038,20,63,300,0.05,0.3,0.5,0.01,1,5000,200
151,1.226326201431,122.226558923721,4.74553780149367E+037,20,72,300,0.05,0.3,0.5,0.001,1,5000,200
152,0.914963244556263,115.37006521225,5.21377358928352E+037,20,72,300,0.05,0.3,0.5,0.0025,1,5000,200
153,1.0463685589963,110.059970140457,3.11069545878075E+038,20,72,300,0.05,0.3,0.5,0.01,1,5000,200
154,1.14062880097617,136.152080774307,3.15069468398127E+038,20,81,300,0.05,0.3,0.5,0.001,1,5000,200
155,0.887742031008996,130.205257415772,1.06633634692432E+038,20,81,300,0.05,0.3,0.5,0.0025,1,5000,200
156,0.986654424211967,128.346848964691,2.040401507776E+038,20,81,300,0.05,0.3,0.5,0.01,1,5000,200
157,1.14450112721875,146.239895343781,2.23682006163538E+038,20,91,300,0.05,0.3,0.5,0.001,1,5000,200
158,0.763624080686282,142.954482793808,1.04886331399326E+038,20,91,300,0.05,0.3,0.5,0.0025,1,5000,200
159,0.918080485874675,137.583333492279,3.3539313088744E+038,20,91,300,0.05,0.3,0.5,0.01,1,5000,200
160,1.04881670987251,165.766690015793,2.22143744891419E+038,20,103,300,0.05,0.3,0.5,0.001,1,5000,200
161,0.730489213178384,162.960557699204,1.58461117235446E+038,20,103,300,0.05,0.3,0.5,0.0025,1,5000,200
162,0.947978142278893,162.18679690361,3.05791719136275E+038,20,103,300,0.05,0.3,0.5,0.01,1,5000,200
163,0.955925440992045,187.621960878372,1.87288438433554E+038,20,117,300,0.05,0.3,0.5,0.001,1,5000,200
164,0.720594728679516,182.655453920364,1.86439790036476E+038,20,117,300,0.05,0.3,0.5,0.0025,1,5000,200
165,0.89748407469795,183.785416603088,2.70092305716464E+038,20,117,300,0.05,0.3,0.5,0.01,1,5000,200
166,1.03542704909938,211.430575609207,1.59822580374661E+038,20,132,300,0.05,0.3,0.5,0.001,1,5000,200
167,0.729516232168108,202.050703763962,2.40052225533623E+038,20,132,300,0.05,0.3,0.5,0.0025,1,5000,200
168,0.919826107956249,211.724243402481,7.8765287732125E+037,20,132,300,0.05,0.3,0.5,0.01,1,5000,200
169,0.971503026669894,234.844660282135,2.8916563376401E+038,20,149,300,0.05,0.3,0.5,0.001,1,5000,200
170,0.670440268402021,234.739037036896,4.13150318443585E+037,20,149,300,0.05,0.3,0.5,0.0025,1,5000,200
171,0.905897215750934,241.330037117004,3.86172913344514E+037,20,149,300,0.05,0.3,0.5,0.01,1,5000,200
172,0.846879810493125,268.171541452408,2.04213905859666E+038,20,168,300,0.05,0.3,0.5,0.001,1,5000,200
173,0.63451019777617,265.554775714874,1.54655588334014E+038,20,168,300,0.05,0.3,0.5,0.0025,1,5000,200
174,0.910416646373929,258.470764636993,1.33670655107932E+038,20,168,300,0.05,0.3,0.5,0.01,1,5000,200
175,0.915449891173757,291.375632047653,3.12301257311627E+038,20,190,300,0.05,0.3,0.5,0.001,1,5000,200
176,0.608572515824274,307.308541297913,1.6219870110108E+038,20,190,300,0.05,0.3,0.5,0.0025,1,5000,200
177,0.895896615890494,292.096098423004,2.67825432694617E+037,20,190,300,0.05,0.3,0.5,0.01,1,5000,200
178,0.746282624819365,332.312284708023,2.77156641196566E+038,20,214,300,0.05,0.3,0.5,0.001,1,5000,200
179,0.585875144243002,344.790416955948,2.4551791572689E+038,20,214,300,0.05,0.3,0.5,0.0025,1,5000,200
180,0.899582914596858,338.261428117752,3.5413243172879E+037,20,214,300,0.05,0.3,0.5,0.01,1,5000,200
181,1.2837020491103,194.659048318863,1.81614205779176E+038,20,50,300,0.05,0.3,0.5,0.001,1,5000,200
182,1.04742367114909,91.6872479915619,5.30887501615257E+037,20,50,300,0.05,0.3,0.5,0.0025,1,5000,200
183,0.988840762492861,86.8756051063538,6.12868205699411E+037,20,50,300,0.05,0.3,0.5,0.01,1,5000,200
184,1.27797914574982,104.606916666031,1.7211078714347E+038,20,56,300,0.05,0.3,0.5,0.001,1,5000,200
185,0.866552409225106,99.3494226932526,3.25936938629864E+038,20,56,300,0.05,0.3,0.5,0.0025,1,5000,200
186,0.96060862525839,99.9444830417633,1.61030255265949E+038,20,56,300,0.05,0.3,0.5,0.01,1,5000,200
187,1.23949201254958,120.369146823883,2.6847463507723E+038,20,63,300,0.05,0.3,0.5,0.001,1,5000,200
188,0.800555255977006,108.897918701172,1.91426903237597E+038,20,63,300,0.05,0.3,0.5,0.0025,1,5000,200
189,0.977792041894474,105.62607717514,2.69685896084157E+038,20,63,300,0.05,0.3,0.5,0.01,1,5000,200
190,1.14435854111761,134.756125450134,1.90286764136233E+038,20,72,300,0.05,0.3,0.5,0.001,1,5000,200
191,0.75450849123791,123.877260923386,8.23171240191965E+037,20,72,300,0.05,0.3,0.5,0.0025,1,5000,200
192,0.963947179639806,117.544100761414,2.44651662561406E+038,20,72,300,0.05,0.3,0.5,0.01,1,5000,200
193,1.11565569531456,146.27553319931,2.36260915850586E+038,20,81,300,0.05,0.3,0.5,0.001,1,5000,200
194,0.812596837715653,146.768669366837,3.90234669708944E+037,20,81,300,0.05,0.3,0.5,0.0025,1,5000,200
195,0.918695870365699,237.255918264389,7.56833414414848E+037,20,81,300,0.05,0.3,0.5,0.01,1,5000,200
196,1.04234260928032,301.058289766312,1.92115162892484E+038,20,91,300,0.05,0.3,0.5,0.001,1,5000,200
197,0.753992260336084,153.78540802002,6.80431152681063E+037,20,91,300,0.05,0.3,0.5,0.0025,1,5000,200
198,0.983320993369445,148.338124275208,3.21231451009506E+038,20,91,300,0.05,0.3,0.5,0.01,1,5000,200
199,0.998557242679763,276.218244552612,5.51711760359554E+037,20,103,300,0.05,0.3,0.5,0.001,1,5000,200
200,0.790395669990804,348.073711872101,5.65446725080819E+037,20,103,300,0.05,0.3,0.5,0.0025,1,5000,200
201,0.892657460331227,184.901351928711,2.19114095183271E+038,20,103,300,0.05,0.3,0.5,0.01,1,5000,200
202,0.98452281066991,200.571748971939,2.27988470008784E+038,20,117,300,0.05,0.3,0.5,0.001,1,5000,200
203,0.720862558797207,372.089605569839,9.37972630724012E+037,20,117,300,0.05,0.3,0.5,0.0025,1,5000,200
204,0.90160598939776,198.468335866928,2.31759473984057E+038,20,117,300,0.05,0.3,0.5,0.01,1,5000,200
205,0.951925538613364,214.713730812073,1.88461143642115E+038,20,132,300,0.05,0.3,0.5,0.001,1,5000,200
206,0.664442715811107,212.870734214783,2.92087389961776E+038,20,132,300,0.05,0.3,0.5,0.0025,1,5000,200
207,0.913493198738156,212.0054936409,2.35458648346417E+037,20,132,300,0.05,0.3,0.5,0.01,1,5000,200
208,0.901618509770069,258.511041641235,8.38343422501835E+037,20,149,300,0.05,0.3,0.5,0.001,1,5000,200
209,0.771208492529685,253.498150348663,5.57471644498474E+037,20,149,300,0.05,0.3,0.5,0.0025,1,5000,200
210,0.905810430002195,475.527750015259,1.33311502048893E+038,20,149,300,0.05,0.3,0.5,0.01,1,5000,200
211,0.816151457184657,387.530992984772,2.26954901905138E+038,20,168,300,0.05,0.3,0.5,0.001,1,5000,200
212,0.654235139547535,279.149366378784,9.49091290397797E+037,20,168,300,0.05,0.3,0.5,0.0025,1,5000,200
213,0.88025019430987,257.165861368179,2.40534354342458E+038,20,168,300,0.05,0.3,0.5,0.01,1,5000,200
214,1.17552819349082,93.3862445354462,1.69366729479071E+038,20,50,300,0.05,0.3,0.5,0.001,1,5000,200
215,0.83041173070923,104.795634031296,2.69679402033457E+038,20,50,300,0.05,0.3,0.5,0.0025,1,5000,200
216,0.985716172301266,96.3748366832733,2.61802765668953E+038,20,50,300,0.05,0.3,0.5,0.01,1,5000,200
217,1.24844558200895,116.62677693367,7.16599312957351E+037,20,56,300,0.05,0.3,0.5,0.001,1,5000,200
218,1.00811445351247,102.17175412178,3.07066090708896E+038,20,56,300,0.05,0.3,0.5,0.0025,1,5000,200
219,0.956859861781518,105.092278957367,2.07678047557933E+038,20,56,300,0.05,0.3,0.5,0.01,1,5000,200
220,1.21131890179293,132.863658905029,2.30509411046805E+038,20,63,300,0.05,0.3,0.5,0.001,1,5000,200
221,0.924943021505521,138.372277736664,2.0327881183797E+038,20,63,300,0.05,0.3,0.5,0.0025,1,5000,200
222,0.973635204474762,144.257824420929,3.26224419644116E+038,20,63,300,0.05,0.3,0.5,0.01,1,5000,200
223,1.17438811529247,169.682858228683,3.14779401204478E+038,20,72,300,0.05,0.3,0.5,0.001,1,5000,200
224,0.881063779994077,182.169226408005,2.0317780709517E+038,20,72,300,0.05,0.3,0.5,0.0025,1,5000,200
225,1.03377354990672,183.425015449524,1.26153072266349E+038,20,72,300,0.05,0.3,0.5,0.01,1,5000,200
226,1.22496400539659,224.05854177475,3.12367409975661E+038,20,81,300,0.05,0.3,0.5,0.001,1,5000,200
227,0.757545970733859,147.24695110321,3.71720044935608E+037,20,81,300,0.05,0.3,0.5,0.0025,1,5000,200
228,0.915346253412374,142.266608476639,2.21944684511411E+038,20,81,300,0.05,0.3,0.5,0.01,1,5000,200
229,1.11072426720469,179.00544834137,4.5074640961783E+037,20,91,300,0.05,0.3,0.5,0.001,1,5000,200
230,0.735451018319998,192.402386188507,4.390955534124E+037,20,91,300,0.05,0.3,0.5,0.0025,1,5000,200
231,0.899565837579081,189.586812257767,3.219458558122E+038,20,91,300,0.05,0.3,0.5,0.01,1,5000,200
232,0.985749624045387,190.236003637314,2.9980249808923E+038,20,103,300,0.05,0.3,0.5,0.001,1,5000,200
233,0.792502778417569,198.95333313942,1.96992661905034E+038,20,103,300,0.05,0.3,0.5,0.0025,1,5000,200
234,0.925471409198224,216.205269575119,9.94487648035319E+037,20,103,300,0.05,0.3,0.5,0.01,1,5000,200
235,1.03780647664074,336.815597772598,1.64459263914199E+038,20,117,300,0.05,0.3,0.5,0.001,1,5000,200
236,0.752221068742331,307.33086848259,1.6309785726158E+038,20,117,300,0.05,0.3,0.5,0.0025,1,5000,200
237,0.910999448958469,279.461480617523,3.12238900792967E+038,20,117,300,0.05,0.3,0.5,0.01,1,5000,200
238,0.948116832378326,394.513161659241,2.7793611593315E+038,20,132,300,0.05,0.3,0.5,0.001,1,5000,200
239,0.801524454799202,333.5081179142,1.25396600319152E+038,20,132,300,0.05,0.3,0.5,0.0025,1,5000,200
240,0.91638993762421,227.724296808243,3.09240577285253E+038,20,132,300,0.05,0.3,0.5,0.01,1,5000,200
