,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
46,3.48904584773825,14.3757877349854,3.16249463948144E+038,20,20,300,0.01,0.3,0.5,0.00769497,1,2000,200
47,3.43328190347279,14.1472840309143,6.61608352949948E+036,20,20,300,0.01,0.3,0.5,0.00646167,1,2000,200
48,3.38325654018719,13.972295999527,2.43028487308122E+038,20,20,300,0.01,0.3,0.5,0.00542604,1,2000,200
49,3.36971886870181,14.7935454845428,3.2408589463869E+038,20,20,300,0.01,0.3,0.5,0.00455639,1,2000,200
50,3.33050358880915,14.8096220493317,2.16322817312423E+038,20,20,300,0.01,0.3,0.5,0.00382612,1,2000,200
51,3.3067192334288,27.372652053833,3.12073788415342E+038,20,20,300,0.01,0.3,0.5,0.0032129,1,2000,200
52,3.26326848658493,17.9598209857941,1.39954806982018E+038,20,20,300,0.01,0.3,0.5,0.00269795,1,2000,200
53,3.20829698075302,27.1359238624573,2.86504956409343E+038,20,20,300,0.01,0.3,0.5,0.00226554,1,2000,200
54,3.34436527363316,20.9338586330414,1.90092629079219E+038,20,20,300,0.01,0.3,0.5,0.00190244,1,2000,200
55,3.21621180097209,28.0654489994049,9.54012649753707E+037,20,20,300,0.01,0.3,0.5,0.00159753,1,2000,200
56,3.13227349588621,28.9644989967346,3.11789846688136E+038,20,20,300,0.01,0.3,0.5,0.00134149,1,2000,200
57,3.22865239289782,25.3195631504059,1.98505966560512E+038,20,20,300,0.01,0.3,0.5,0.00112648,1,2000,200
58,3.12333892649247,30.2467625141144,7.9469939551417E+037,20,20,300,0.01,0.3,0.5,0.00094594,1,2000,200
59,3.08396455421124,24.9922149181366,3.57663102105799E+036,20,20,300,0.01,0.3,0.5,0.00079433,1,2000,200
60,1.92015698662572,27.5484030246735,2.94512076814813E+037,20,20,300,0.025,0.3,0.5,0.00916366,1,2000,200
61,1.90458193232825,27.6877133846283,3.23972914607473E+038,20,20,300,0.025,0.3,0.5,0.00769497,1,2000,200
62,1.95319872484699,24.8220262527466,8.49664775793728E+037,20,20,300,0.025,0.3,0.5,0.00646167,1,2000,200
63,1.9202089286077,26.920994758606,2.35757161321301E+038,20,20,300,0.025,0.3,0.5,0.00542604,1,2000,200
64,1.75728204673838,27.4124300479889,3.22383972949196E+038,20,20,300,0.025,0.3,0.5,0.00455639,1,2000,200
65,1.96564585975665,14.5637092590332,2.58961563008022E+038,20,20,300,0.025,0.3,0.5,0.00382612,1,2000,200
66,1.73746336059063,25.6386346817017,1.98043377497203E+038,20,20,300,0.025,0.3,0.5,0.0032129,1,2000,200
67,1.83569144726519,26.1702754497528,1.61722952159946E+038,20,20,300,0.025,0.3,0.5,0.00269795,1,2000,200
68,1.9501621180084,24.8201665878296,9.65916068774576E+037,20,20,300,0.025,0.3,0.5,0.00226554,1,2000,200
69,1.82298462727216,25.237863779068,8.2629623362679E+037,20,20,300,0.025,0.3,0.5,0.00190244,1,2000,200
70,2.00601430172365,29.799248456955,1.1829722981765E+038,20,20,300,0.025,0.3,0.5,0.00159753,1,2000,200
71,2.10607788497576,28.6017549037933,1.79480057254029E+038,20,20,300,0.025,0.3,0.5,0.00134149,1,2000,200
72,1.99062191108874,29.0052342414856,1.97429448222554E+038,20,20,300,0.025,0.3,0.5,0.00112648,1,2000,200
73,2.03025979644572,29.1426427364349,1.50109133302171E+038,20,20,300,0.025,0.3,0.5,0.00094594,1,2000,200
74,2.01409101528723,31.0136113166809,2.60504975978503E+038,20,20,300,0.025,0.3,0.5,0.00079433,1,2000,200
